Heading,Author,publication_date,Source,content,Link,Category
Kohli versus Dhoni as IPL begins with a clash of two of India's greatest cricketers,By Associated Press,"11:07 pm Mar 21, 2024",Himalayn times,"NEW DELHI, MARCH 21 Virat Kohli against MS Dhoni. For the lucrative Indian Premier League and its billion-plus audience, the head-to-head encounter is a perfect prime time opener for the eight-week season. Related Articles Police use tear gas against Indian farmers marching to New Delhi to demand guaranteed crop prices Premier League title race gets a lot tighter as Arsenal beats Liverpool 3-1 after Alisson's errors Kohli and Royal Challengers Bengaluru go to Chennai on Friday to face Dhoni and the defending champion Super Kings. Kohli returns to action after missing international cricket for nearly two months - he skipped India's test series win over England owing to the birth of his second child. Dhoni returns from 10 months out. He surprised on Thursday when he gave up the Chennai captaincy he's mainly held since the league started in 2008. Ruturaj Gaikwad has the armband. Dhoni previously wasn't captain briefly in 2022, but was restored and continued in 2023 when he led Chennai to a record-equaling fifth IPL title. He announced then his intention to retire at the end of this season. ""He (Dhoni) is the greatest ever captain, and I am very lucky that I have spent some time with him over the years,"" Bengaluru skipper Faf du Plessis told broadcaster Star Sports. ""That's probably the biggest thing in my career, my years at Chennai. It shaped me from a leadership perspective, just observing MS. As a young leader, it was special to my growth."" Three-time runner-up Bengaluru has never won the IPL but its women's team ended the franchise's trophy drought by winning the Women's IPL last Sunday. Meanwhile, India captain Rohit Sharma has made way for a new skipper at Mumbai Indians. Allrounder Hardik Pandya was brought in through a high-profile player trade with Gujarat Titans in November. Pandya, who played for five-time champion Mumbai from 2015-21, signed with Gujarat ahead of the 2022 IPL. He captained the new franchise to a maiden title that season and they finished runner-up to Chennai in 2023. Mumbai won all five of its titles under Sharma, the last in 2020. A barren three-year run prompted a first regime change after 11 years, which has sparked backlash among the Mumbai fan base. ""This team has achieved all of its glory under him (Rohit), so it won't be any different because he will always be there to help me out if I need his help,"" Pandya told a news conference. ""From now on, it will just be me carrying forward what he has started."" Shubman Gill has the captaincy at Gujarat Titans in his first major leadership stint. Meanwhile, wicketkeeper-batter Rishabh Pant has been declared fit for cricket at the highest level. Pant has recovered from knee and back injuries since being in a car accident in December 2022. He will lead the Delhi Capitals again, having previously led them to the 2020 final. Yashasvi Jaiswal, who scored 712 runs against England in the recent five-test series, will pair at the top with England's Jos Buttler for Rajasthan Royals. Australia pace duo Mitchell Starc and Pat Cummins became the two most expensive IPL players during the auction in December. Starc returns to the IPL for the first time since 2015, when he played for Bengaluru. Kolkata Knight Riders have paid Starc about $3 million for his services. Sunrisers Hyderabad shelled out nearly $2.5 million for Cummins, who will lead the team. #Indian Premier League #Virat Kohli #Mahendra Singh Dhoni",https://thehimalayantimes.com/sports/kohli-versus-dhoni-as-ipl-begins-with-a-clash-of-two-of-indias-greatest-cricketers,sports
Heading,Author,publication_date,Source,content,Link,Category
Kohli versus Dhoni as IPL begins with a clash of two of India's greatest cricketers,By Associated Press,"11:07 pm Mar 21, 2024",Himalayn times,"NEW DELHI, MARCH 21 Virat Kohli against MS Dhoni. For the lucrative Indian Premier League and its billion-plus audience, the head-to-head encounter is a perfect prime time opener for the eight-week season. Related Articles Police use tear gas against Indian farmers marching to New Delhi to demand guaranteed crop prices Premier League title race gets a lot tighter as Arsenal beats Liverpool 3-1 after Alisson's errors Kohli and Royal Challengers Bengaluru go to Chennai on Friday to face Dhoni and the defending champion Super Kings. Kohli returns to action after missing international cricket for nearly two months - he skipped India's test series win over England owing to the birth of his second child. Dhoni returns from 10 months out. He surprised on Thursday when he gave up the Chennai captaincy he's mainly held since the league started in 2008. Ruturaj Gaikwad has the armband. Dhoni previously wasn't captain briefly in 2022, but was restored and continued in 2023 when he led Chennai to a record-equaling fifth IPL title. He announced then his intention to retire at the end of this season. ""He (Dhoni) is the greatest ever captain, and I am very lucky that I have spent some time with him over the years,"" Bengaluru skipper Faf du Plessis told broadcaster Star Sports. ""That's probably the biggest thing in my career, my years at Chennai. It shaped me from a leadership perspective, just observing MS. As a young leader, it was special to my growth."" Three-time runner-up Bengaluru has never won the IPL but its women's team ended the franchise's trophy drought by winning the Women's IPL last Sunday. Meanwhile, India captain Rohit Sharma has made way for a new skipper at Mumbai Indians. Allrounder Hardik Pandya was brought in through a high-profile player trade with Gujarat Titans in November. Pandya, who played for five-time champion Mumbai from 2015-21, signed with Gujarat ahead of the 2022 IPL. He captained the new franchise to a maiden title that season and they finished runner-up to Chennai in 2023. Mumbai won all five of its titles under Sharma, the last in 2020. A barren three-year run prompted a first regime change after 11 years, which has sparked backlash among the Mumbai fan base. ""This team has achieved all of its glory under him (Rohit), so it won't be any different because he will always be there to help me out if I need his help,"" Pandya told a news conference. ""From now on, it will just be me carrying forward what he has started."" Shubman Gill has the captaincy at Gujarat Titans in his first major leadership stint. Meanwhile, wicketkeeper-batter Rishabh Pant has been declared fit for cricket at the highest level. Pant has recovered from knee and back injuries since being in a car accident in December 2022. He will lead the Delhi Capitals again, having previously led them to the 2020 final. Yashasvi Jaiswal, who scored 712 runs against England in the recent five-test series, will pair at the top with England's Jos Buttler for Rajasthan Royals. Australia pace duo Mitchell Starc and Pat Cummins became the two most expensive IPL players during the auction in December. Starc returns to the IPL for the first time since 2015, when he played for Bengaluru. Kolkata Knight Riders have paid Starc about $3 million for his services. Sunrisers Hyderabad shelled out nearly $2.5 million for Cummins, who will lead the team. #Indian Premier League #Virat Kohli #Mahendra Singh Dhoni",https://thehimalayantimes.com/sports/kohli-versus-dhoni-as-ipl-begins-with-a-clash-of-two-of-indias-greatest-cricketers,sports
Heading,Author,publication_date,Source,content,Link,Category
"Final preparations underway for Fourth Manjushree Trail Race, set to commence on April 5",By THT Online,"02:42 pm Mar 21, 2024",Himalayn times,"KATHMANDU, MARCH 21 Preparations for the ""Fourth Manjushree Trail Race,"" set to begin on April 5, have reached their final stages. The organizers held a press conference on Tuesday to announce that the race's setup is nearly complete. During the press conference, race president Subash Thapa revealed that this year's race would continue the tradition of the past events. He mentioned that 270 runners from 16 countries, including Nepal, have registered for this edition. Among these, 232 are from Nepal. Thapa also said that an additional 50 to 100 athletes are expected to participate through international organizations like Asia Trail Masters, stating, ""The registration deadline is April 1. We anticipate many more runners will join by then."" This year's race has been designated as a selection event following an agreement with Asia Trail Masters. Asia Trail Masters is an internationally recognized series of trail races in Asia, organized by Kuai Sports Promotions Limited in Hong Kong. It is also an annual championship featuring a transparent and straightforward points system. Furthermore, the Grandmaster Quest offers equal opportunities to runners across all categories. According to the organizers, the season concludes with an ""ATM Final,"" where the ultimate winner is crowned. Now in its eighth year, the series will include 30 races across 12 to 15 Asian countries, with key events in Thailand, Malaysia, Japan, Vietnam, and Hong Kong. The third Manjushree Trail Race in 2023 saw 88 participants, including 67 Nepali nationals and 21 foreigners. The Manjushree Trail Race, known for being the longest in Nepal, covers seven major peaks around Kathmandu Valley-Jamacho, Shivpuri, Nagarkot, Phulchowki, Champadevi, Bhasmasur, and Chandragiri. Runners will ascend a total of 12,695 meters over a distance of 100 miles. The race is inspired by the legend of Manjushree, a monk who is said to have visited the hills surrounding Kathmandu to drain a pond, forming the valley. Marked in white and yellow, the trail is popular for hiking and cycling, guiding runners through forests, rivers, fields, and villages. Approximately 70 percent of the course is off-road. The 100-mile race will begin at 8 AM on April 5 from Single Tree in Ichangunarayan. Similarly, a 100 km race will start from Jhule at 8 PM the same day, a 50 km race from Badikhel at 7 AM on April 6, and a 30 km KVR stage race of Trailmandu, associated with the Manjushree Trail Race, will kick off from Dollu in Pharping at 8 AM on April 6. This marks the final stage of the five-stage Trailmandu series, with 100 runners participating. Thapa also mentioned that a 10 km race will begin from Kalupande Hill on April 6, ending in Single Tree, Ichangunarayan. To support the runners, 19 checkpoints will offer food, water, and basic medical supplies. Accommodations for rest are arranged at three locations. Emergency services, including medical teams and ambulances, are coordinated with local hospitals, Thapa added. The route, first envisioned by renowned runners Lizzie Hawker, Seth Olpin, and Roger Henken in 2015, was initially established in 2016. Jimmy Ostrom, Raj Pradhan, Narayan Acharya, and others have since refined it, with recent efforts from Trailmandu and the Manjushree Trail Races institutionalizing improvements, markings, and GPS tracking. Finalizing the 170 km route involved multiple stages and took about three years. Thapa also announced a special 2 km race on April 6 to support social inclusion, featuring events for differently-able boys and girls, in partnership with the Nepal Down Syndrome Society. Twenty participants are expected in this race. Narayan Acharya, Vice President of Manjushree Trail Race, shared that this kind of adventure race offers a sense of meditation. Reflecting on the past, he mentioned, ""Races were held around 2012, but they were not as long. This kind of race started only later."" He highlighted that the 100-mile Manjushree Trail Race represents a significant endeavor towards long-distance running. Acharya also emphasized the cultural immersion aspect of the race. ""It's a race that spans different districts, weaving through Tamang, Newari, and hilly settlements. It offers a unique opportunity to experience diverse cultures and connect with nature,"" he explained. According to him, participants in this race have also achieved commendable results in international competitions. President Thapa said that the Manjushree Trail Race will be viewed with special importance at the international level as is internationally recognized, being affiliated with the International Trail Running Association (ITRA) and Ultra-Trail du Mont-Blanc (UTMB), which sets global standards for trail running. ""Completing the 'Manjushree Trail Race' according to ITRA criteria awards participants with six ITRA points, meeting the minimum qualifications for international trail races,"" he said. Winners of the 170 km race will receive cash prizes of Rs 60,000, Rs 40,000, and Rs 20,000 for first, second, and third places, respectively. In the 100 km category, the prizes are Rs 40,000, Rs 25,000, and Rs 15,000, and for the 50 km race, Rs 30,000, Rs 15,000, and Rs 10,000. Similarly, the KVR 100 stage race winners will receive Rs 20,000, Rs 10,000, and Rs 5,000 along with medals and certificates. In addition to the new special dimension introduced in this edition and incentives for the athletes, those who finish within the top five positions in the 100-mile, 100-km, and 50-km categories of the Manjushree Trail Race will automatically qualify for the Asia Trail Masters. There is also a significant opportunity for some athletes to participate in it. It was mentioned that the recently established Nepal Adventure Running Federation, under the auspices of the National Sports Council, has given special attention to this race and has offered its support. #Manjushree Trail Race",https://thehimalayantimes.com/sports/final-preparations-underway-for-fourth-manjushree-trail-race-set-to-commence-on-april-5,sports
Heading,Author,publication_date,Source,content,Link,Category
"Final preparations underway for Fourth Manjushree Trail Race, set to commence on April 5",By THT Online,"02:42 pm Mar 21, 2024",Himalayn times,"KATHMANDU, MARCH 21 Preparations for the ""Fourth Manjushree Trail Race,"" set to begin on April 5, have reached their final stages. The organizers held a press conference on Tuesday to announce that the race's setup is nearly complete. During the press conference, race president Subash Thapa revealed that this year's race would continue the tradition of the past events. He mentioned that 270 runners from 16 countries, including Nepal, have registered for this edition. Among these, 232 are from Nepal. Thapa also said that an additional 50 to 100 athletes are expected to participate through international organizations like Asia Trail Masters, stating, ""The registration deadline is April 1. We anticipate many more runners will join by then."" This year's race has been designated as a selection event following an agreement with Asia Trail Masters. Asia Trail Masters is an internationally recognized series of trail races in Asia, organized by Kuai Sports Promotions Limited in Hong Kong. It is also an annual championship featuring a transparent and straightforward points system. Furthermore, the Grandmaster Quest offers equal opportunities to runners across all categories. According to the organizers, the season concludes with an ""ATM Final,"" where the ultimate winner is crowned. Now in its eighth year, the series will include 30 races across 12 to 15 Asian countries, with key events in Thailand, Malaysia, Japan, Vietnam, and Hong Kong. The third Manjushree Trail Race in 2023 saw 88 participants, including 67 Nepali nationals and 21 foreigners. The Manjushree Trail Race, known for being the longest in Nepal, covers seven major peaks around Kathmandu Valley-Jamacho, Shivpuri, Nagarkot, Phulchowki, Champadevi, Bhasmasur, and Chandragiri. Runners will ascend a total of 12,695 meters over a distance of 100 miles. The race is inspired by the legend of Manjushree, a monk who is said to have visited the hills surrounding Kathmandu to drain a pond, forming the valley. Marked in white and yellow, the trail is popular for hiking and cycling, guiding runners through forests, rivers, fields, and villages. Approximately 70 percent of the course is off-road. The 100-mile race will begin at 8 AM on April 5 from Single Tree in Ichangunarayan. Similarly, a 100 km race will start from Jhule at 8 PM the same day, a 50 km race from Badikhel at 7 AM on April 6, and a 30 km KVR stage race of Trailmandu, associated with the Manjushree Trail Race, will kick off from Dollu in Pharping at 8 AM on April 6. This marks the final stage of the five-stage Trailmandu series, with 100 runners participating. Thapa also mentioned that a 10 km race will begin from Kalupande Hill on April 6, ending in Single Tree, Ichangunarayan. To support the runners, 19 checkpoints will offer food, water, and basic medical supplies. Accommodations for rest are arranged at three locations. Emergency services, including medical teams and ambulances, are coordinated with local hospitals, Thapa added. The route, first envisioned by renowned runners Lizzie Hawker, Seth Olpin, and Roger Henken in 2015, was initially established in 2016. Jimmy Ostrom, Raj Pradhan, Narayan Acharya, and others have since refined it, with recent efforts from Trailmandu and the Manjushree Trail Races institutionalizing improvements, markings, and GPS tracking. Finalizing the 170 km route involved multiple stages and took about three years. Thapa also announced a special 2 km race on April 6 to support social inclusion, featuring events for differently-able boys and girls, in partnership with the Nepal Down Syndrome Society. Twenty participants are expected in this race. Narayan Acharya, Vice President of Manjushree Trail Race, shared that this kind of adventure race offers a sense of meditation. Reflecting on the past, he mentioned, ""Races were held around 2012, but they were not as long. This kind of race started only later."" He highlighted that the 100-mile Manjushree Trail Race represents a significant endeavor towards long-distance running. Acharya also emphasized the cultural immersion aspect of the race. ""It's a race that spans different districts, weaving through Tamang, Newari, and hilly settlements. It offers a unique opportunity to experience diverse cultures and connect with nature,"" he explained. According to him, participants in this race have also achieved commendable results in international competitions. President Thapa said that the Manjushree Trail Race will be viewed with special importance at the international level as is internationally recognized, being affiliated with the International Trail Running Association (ITRA) and Ultra-Trail du Mont-Blanc (UTMB), which sets global standards for trail running. ""Completing the 'Manjushree Trail Race' according to ITRA criteria awards participants with six ITRA points, meeting the minimum qualifications for international trail races,"" he said. Winners of the 170 km race will receive cash prizes of Rs 60,000, Rs 40,000, and Rs 20,000 for first, second, and third places, respectively. In the 100 km category, the prizes are Rs 40,000, Rs 25,000, and Rs 15,000, and for the 50 km race, Rs 30,000, Rs 15,000, and Rs 10,000. Similarly, the KVR 100 stage race winners will receive Rs 20,000, Rs 10,000, and Rs 5,000 along with medals and certificates. In addition to the new special dimension introduced in this edition and incentives for the athletes, those who finish within the top five positions in the 100-mile, 100-km, and 50-km categories of the Manjushree Trail Race will automatically qualify for the Asia Trail Masters. There is also a significant opportunity for some athletes to participate in it. It was mentioned that the recently established Nepal Adventure Running Federation, under the auspices of the National Sports Council, has given special attention to this race and has offered its support. #Manjushree Trail Race",https://thehimalayantimes.com/sports/final-preparations-underway-for-fourth-manjushree-trail-race-set-to-commence-on-april-5,sports
Heading,Author,publication_date,Source,content,Link,Category
"Final preparations underway for Fourth Manjushree Trail Race, set to commence on April 5",By THT Online,"02:42 pm Mar 21, 2024",Himalayn times,"KATHMANDU, MARCH 21 Preparations for the ""Fourth Manjushree Trail Race,"" set to begin on April 5, have reached their final stages. The organizers held a press conference on Tuesday to announce that the race's setup is nearly complete. During the press conference, race president Subash Thapa revealed that this year's race would continue the tradition of the past events. He mentioned that 270 runners from 16 countries, including Nepal, have registered for this edition. Among these, 232 are from Nepal. Thapa also said that an additional 50 to 100 athletes are expected to participate through international organizations like Asia Trail Masters, stating, ""The registration deadline is April 1. We anticipate many more runners will join by then."" This year's race has been designated as a selection event following an agreement with Asia Trail Masters. Asia Trail Masters is an internationally recognized series of trail races in Asia, organized by Kuai Sports Promotions Limited in Hong Kong. It is also an annual championship featuring a transparent and straightforward points system. Furthermore, the Grandmaster Quest offers equal opportunities to runners across all categories. According to the organizers, the season concludes with an ""ATM Final,"" where the ultimate winner is crowned. Now in its eighth year, the series will include 30 races across 12 to 15 Asian countries, with key events in Thailand, Malaysia, Japan, Vietnam, and Hong Kong. The third Manjushree Trail Race in 2023 saw 88 participants, including 67 Nepali nationals and 21 foreigners. The Manjushree Trail Race, known for being the longest in Nepal, covers seven major peaks around Kathmandu Valley-Jamacho, Shivpuri, Nagarkot, Phulchowki, Champadevi, Bhasmasur, and Chandragiri. Runners will ascend a total of 12,695 meters over a distance of 100 miles. The race is inspired by the legend of Manjushree, a monk who is said to have visited the hills surrounding Kathmandu to drain a pond, forming the valley. Marked in white and yellow, the trail is popular for hiking and cycling, guiding runners through forests, rivers, fields, and villages. Approximately 70 percent of the course is off-road. The 100-mile race will begin at 8 AM on April 5 from Single Tree in Ichangunarayan. Similarly, a 100 km race will start from Jhule at 8 PM the same day, a 50 km race from Badikhel at 7 AM on April 6, and a 30 km KVR stage race of Trailmandu, associated with the Manjushree Trail Race, will kick off from Dollu in Pharping at 8 AM on April 6. This marks the final stage of the five-stage Trailmandu series, with 100 runners participating. Thapa also mentioned that a 10 km race will begin from Kalupande Hill on April 6, ending in Single Tree, Ichangunarayan. To support the runners, 19 checkpoints will offer food, water, and basic medical supplies. Accommodations for rest are arranged at three locations. Emergency services, including medical teams and ambulances, are coordinated with local hospitals, Thapa added. The route, first envisioned by renowned runners Lizzie Hawker, Seth Olpin, and Roger Henken in 2015, was initially established in 2016. Jimmy Ostrom, Raj Pradhan, Narayan Acharya, and others have since refined it, with recent efforts from Trailmandu and the Manjushree Trail Races institutionalizing improvements, markings, and GPS tracking. Finalizing the 170 km route involved multiple stages and took about three years. Thapa also announced a special 2 km race on April 6 to support social inclusion, featuring events for differently-able boys and girls, in partnership with the Nepal Down Syndrome Society. Twenty participants are expected in this race. Narayan Acharya, Vice President of Manjushree Trail Race, shared that this kind of adventure race offers a sense of meditation. Reflecting on the past, he mentioned, ""Races were held around 2012, but they were not as long. This kind of race started only later."" He highlighted that the 100-mile Manjushree Trail Race represents a significant endeavor towards long-distance running. Acharya also emphasized the cultural immersion aspect of the race. ""It's a race that spans different districts, weaving through Tamang, Newari, and hilly settlements. It offers a unique opportunity to experience diverse cultures and connect with nature,"" he explained. According to him, participants in this race have also achieved commendable results in international competitions. President Thapa said that the Manjushree Trail Race will be viewed with special importance at the international level as is internationally recognized, being affiliated with the International Trail Running Association (ITRA) and Ultra-Trail du Mont-Blanc (UTMB), which sets global standards for trail running. ""Completing the 'Manjushree Trail Race' according to ITRA criteria awards participants with six ITRA points, meeting the minimum qualifications for international trail races,"" he said. Winners of the 170 km race will receive cash prizes of Rs 60,000, Rs 40,000, and Rs 20,000 for first, second, and third places, respectively. In the 100 km category, the prizes are Rs 40,000, Rs 25,000, and Rs 15,000, and for the 50 km race, Rs 30,000, Rs 15,000, and Rs 10,000. Similarly, the KVR 100 stage race winners will receive Rs 20,000, Rs 10,000, and Rs 5,000 along with medals and certificates. In addition to the new special dimension introduced in this edition and incentives for the athletes, those who finish within the top five positions in the 100-mile, 100-km, and 50-km categories of the Manjushree Trail Race will automatically qualify for the Asia Trail Masters. There is also a significant opportunity for some athletes to participate in it. It was mentioned that the recently established Nepal Adventure Running Federation, under the auspices of the National Sports Council, has given special attention to this race and has offered its support. #Manjushree Trail Race",https://thehimalayantimes.com/sports/final-preparations-underway-for-fourth-manjushree-trail-race-set-to-commence-on-april-5,sports
Heading,Author,publication_date,Source,content,Link,Category
Bayern Munich makes final offer to Alphonso Davies amid reported interest from Real Madrid,By Associated Press,"10:18 pm Mar 20, 2024",Himalayn times,"MUNICH, MARCH 20 Bayern Munich sports director Max Eberl says the club has made its final offer to Canada left back Alphonso Davies to extend his contract amid reported interest from Real Madrid. ""I can say we made Alphonso a very concrete, appreciative offer,"" Eberl told the Sport Bild magazine on Wednesday. ""At some point in life you have to say yes or no."" Davies' contract with Bayern expires at the end of next season, meaning the Bavarian powerhouse could lose the 23-year-old player in 2025 without receiving a fee if he decides not to extend. Spanish media reports suggest Davies has already reached an agreement with Real Madrid about a move, but Eberl said the Spanish league leader had not been in touch. Bayern could ask for a fee if Davies were to leave the club at the end of this season. ""No club wants to lose players for free,"" Eberl said at his own presentation last month. Davies, who has 15 goals in 45 games for Canada, has made 127 Bundesliga appearances for Bayern. Davies, a naturalized Canadian born in Ghana, joined Bayern in January 2019 after the Bavarian club agreed a transfer worth up to $22 million with the Vancouver Whitecaps the year before for the then-17-year-old. It was a record for a Major League Soccer player at the time. #Alphonso Davies #Bayern Munich",https://thehimalayantimes.com/sports/bayern-munich-makes-final-offer-to-alphonso-davies-amid-reported-interest-from-real-madrid,sports
Heading,Author,publication_date,Source,content,Link,Category
Bayern Munich makes final offer to Alphonso Davies amid reported interest from Real Madrid,By Associated Press,"10:18 pm Mar 20, 2024",Himalayn times,"MUNICH, MARCH 20 Bayern Munich sports director Max Eberl says the club has made its final offer to Canada left back Alphonso Davies to extend his contract amid reported interest from Real Madrid. ""I can say we made Alphonso a very concrete, appreciative offer,"" Eberl told the Sport Bild magazine on Wednesday. ""At some point in life you have to say yes or no."" Davies' contract with Bayern expires at the end of next season, meaning the Bavarian powerhouse could lose the 23-year-old player in 2025 without receiving a fee if he decides not to extend. Spanish media reports suggest Davies has already reached an agreement with Real Madrid about a move, but Eberl said the Spanish league leader had not been in touch. Bayern could ask for a fee if Davies were to leave the club at the end of this season. ""No club wants to lose players for free,"" Eberl said at his own presentation last month. Davies, who has 15 goals in 45 games for Canada, has made 127 Bundesliga appearances for Bayern. Davies, a naturalized Canadian born in Ghana, joined Bayern in January 2019 after the Bavarian club agreed a transfer worth up to $22 million with the Vancouver Whitecaps the year before for the then-17-year-old. It was a record for a Major League Soccer player at the time. #Alphonso Davies #Bayern Munich",https://thehimalayantimes.com/sports/bayern-munich-makes-final-offer-to-alphonso-davies-amid-reported-interest-from-real-madrid,sports
Heading,Author,publication_date,Source,content,Link,Category
Bayern Munich makes final offer to Alphonso Davies amid reported interest from Real Madrid,By Associated Press,"10:18 pm Mar 20, 2024",Himalayn times,"MUNICH, MARCH 20 Bayern Munich sports director Max Eberl says the club has made its final offer to Canada left back Alphonso Davies to extend his contract amid reported interest from Real Madrid. ""I can say we made Alphonso a very concrete, appreciative offer,"" Eberl told the Sport Bild magazine on Wednesday. ""At some point in life you have to say yes or no."" Davies' contract with Bayern expires at the end of next season, meaning the Bavarian powerhouse could lose the 23-year-old player in 2025 without receiving a fee if he decides not to extend. Spanish media reports suggest Davies has already reached an agreement with Real Madrid about a move, but Eberl said the Spanish league leader had not been in touch. Bayern could ask for a fee if Davies were to leave the club at the end of this season. ""No club wants to lose players for free,"" Eberl said at his own presentation last month. Davies, who has 15 goals in 45 games for Canada, has made 127 Bundesliga appearances for Bayern. Davies, a naturalized Canadian born in Ghana, joined Bayern in January 2019 after the Bavarian club agreed a transfer worth up to $22 million with the Vancouver Whitecaps the year before for the then-17-year-old. It was a record for a Major League Soccer player at the time. #Alphonso Davies #Bayern Munich",https://thehimalayantimes.com/sports/bayern-munich-makes-final-offer-to-alphonso-davies-amid-reported-interest-from-real-madrid,sports
Heading,Author,publication_date,Source,content,Link,Category
Wicketkeeper Mushfiqur out injured from Bangladesh-Sri Lanka test series,By Associated Press,"10:14 pm Mar 20, 2024",Himalayn times,"CHATTOGRAM, MARCH 20 Bangladesh wicketkeeper-batter Mushfiqur Rahim was ruled out of the test series against Sri Lanka by a broken thumb sustained in their one-day international. Related Articles Shanto's century powers Bangladesh to 6-wicket win over Sri Lanka in series-opening ODI Mathews stars for Sri Lanka in T20 series-clinching win over Afghanistan Mushfiqur was busy on Monday making four catches and figuring in a run out, and finishing 37 not out as Bangladesh beat Sri Lanka by four wickets to seal the ODI series 2-1. He made 135 runs in the series but most importantly gave the batting lineup stability in the absence of Shakib Al Hasan. A test player since 2005, Mushfiqur is Bangladesh's leading run-scorer with 5,676 runs and 10 centuries in 88 matches. Bangladesh physio Bayjedul Islam Khan confirmed Mushfiqur incurred a contusion on his right thumb while keeping. X-rays revealed a fracture. ""He is undergoing conservative management for his injury and is expected to be sidelined for around three to four weeks, consequently ruling him out of participation in the test series against Sri Lanka,"" Khan said. The first of two tests starts on Friday in Sylhet. #Sri Lanka tour of Bangladesh #Mushfiqur Rahim",https://thehimalayantimes.com/sports/wicketkeeper-mushfiqur-out-injured-from-bangladesh-sri-lanka-test-series,sports
Heading,Author,publication_date,Source,content,Link,Category
Wicketkeeper Mushfiqur out injured from Bangladesh-Sri Lanka test series,By Associated Press,"10:14 pm Mar 20, 2024",Himalayn times,"CHATTOGRAM, MARCH 20 Bangladesh wicketkeeper-batter Mushfiqur Rahim was ruled out of the test series against Sri Lanka by a broken thumb sustained in their one-day international. Related Articles Shanto's century powers Bangladesh to 6-wicket win over Sri Lanka in series-opening ODI Mathews stars for Sri Lanka in T20 series-clinching win over Afghanistan Mushfiqur was busy on Monday making four catches and figuring in a run out, and finishing 37 not out as Bangladesh beat Sri Lanka by four wickets to seal the ODI series 2-1. He made 135 runs in the series but most importantly gave the batting lineup stability in the absence of Shakib Al Hasan. A test player since 2005, Mushfiqur is Bangladesh's leading run-scorer with 5,676 runs and 10 centuries in 88 matches. Bangladesh physio Bayjedul Islam Khan confirmed Mushfiqur incurred a contusion on his right thumb while keeping. X-rays revealed a fracture. ""He is undergoing conservative management for his injury and is expected to be sidelined for around three to four weeks, consequently ruling him out of participation in the test series against Sri Lanka,"" Khan said. The first of two tests starts on Friday in Sylhet. #Sri Lanka tour of Bangladesh #Mushfiqur Rahim",https://thehimalayantimes.com/sports/wicketkeeper-mushfiqur-out-injured-from-bangladesh-sri-lanka-test-series,sports
Heading,Author,publication_date,Source,content,Link,Category
Wicketkeeper Mushfiqur out injured from Bangladesh-Sri Lanka test series,By Associated Press,"10:14 pm Mar 20, 2024",Himalayn times,"CHATTOGRAM, MARCH 20 Bangladesh wicketkeeper-batter Mushfiqur Rahim was ruled out of the test series against Sri Lanka by a broken thumb sustained in their one-day international. Related Articles Shanto's century powers Bangladesh to 6-wicket win over Sri Lanka in series-opening ODI Mathews stars for Sri Lanka in T20 series-clinching win over Afghanistan Mushfiqur was busy on Monday making four catches and figuring in a run out, and finishing 37 not out as Bangladesh beat Sri Lanka by four wickets to seal the ODI series 2-1. He made 135 runs in the series but most importantly gave the batting lineup stability in the absence of Shakib Al Hasan. A test player since 2005, Mushfiqur is Bangladesh's leading run-scorer with 5,676 runs and 10 centuries in 88 matches. Bangladesh physio Bayjedul Islam Khan confirmed Mushfiqur incurred a contusion on his right thumb while keeping. X-rays revealed a fracture. ""He is undergoing conservative management for his injury and is expected to be sidelined for around three to four weeks, consequently ruling him out of participation in the test series against Sri Lanka,"" Khan said. The first of two tests starts on Friday in Sylhet. #Sri Lanka tour of Bangladesh #Mushfiqur Rahim",https://thehimalayantimes.com/sports/wicketkeeper-mushfiqur-out-injured-from-bangladesh-sri-lanka-test-series,sports
Heading,Author,publication_date,Source,content,Link,Category
"Nepali Cricket Squad for Friendship Cup, Ireland 'A' match revealed",By THT Online,"03:19 pm Mar 20, 2024",Himalayn times,"KATHMANDU, MARCH 20 The Cricket Association of Nepal (CAN) has unveiled the roster for the upcoming Friendship Cup in India and an upcoming fixture against Ireland 'A' on home soil. Related Articles World Cup Cricket League 2: Nepal loses to Namibia by two wickets ICC Men's Cricket WCL-2: Nepal lose to Namibia by four wickets Leading the charge will be captain Rohit Kumar Poudel, who will helm the 15-member Nepali cricket squad. Alongside Poudel, the team features Ashif Shekh, Kushal Bhurtel, Dipendra Singh Airee, Kushal Malla, Bibek Yadav, Sandip Jora, Anil Shah, Karan KC, Sompal Kami, Gulshan Jha, Lalit Narayan Rajbanshi, Pratis GC, Avinash Bohra, and Akash Chand. Nepal's first action will be a T-20 clash against Ireland at the TU Cricket Ground in Kirtipur, scheduled for March 25 and 26. Subsequently, the team will depart for India. In the Indian leg of the tour, Nepal is set to face Gujarat in its opening match on March 31, followed by a clash against Baroda on April 2. The team will then face Gujarat again on April 3 for its third march, and will play against Baroda on April 5 in the last match of the series. The top two teams from the league stage will progress to the final, slated for April 7. #Nepali Cricket Squad",https://thehimalayantimes.com/sports/nepali-cricket-squad-for-friendship-cup-ireland-a-match-revealed,sports
Heading,Author,publication_date,Source,content,Link,Category
